[Zone]  ID=zSnow1a; dark=True; timeUntilNewDay=24; showFogOfWar=True; fogOfWar=True; minimapEnabled=True; allowCameraPastZoneEdges=False; cantAct=False; cantGameOver=False; alwaysKeepWeaponsUnsheathed=False; peaceful=False; overseerMode=False; rollingPinStyle=False; drawSky=False; drawSky_overrideYpos=-1; boatZone=False; wind=True; overworld=False; canDropItems=True; 
 travelSong=CC0-DeepNoise; travelSongVolume=1; travelSongPitch=0.5; song2=; song2Volume=1; song2Pitch=0; combatSong=CC0-DeepNoise; combatSongVolume=1; combatSongPitch=0; combatSongDelay=0; 
darkR=102; darkG=102; darkB=153; 
 screenWaveFreq=0; screenDarkWaveFreq=0; screenWaveAmp=0.01; screenDarkWaveAmp=0.01; screenWaveSpeed=0.2; screenWaveAmp_reflect=0.0014; 
 bgTerrainTypeID=; bgFXID=ocean; bgFX_sineWave=12; darkenedTileTexture=darkenedTile; bgScale=1; bgParallaxRatio=1; bgMoveSpeedX=0; bgMoveSpeedY=0; 
paletteOverride=; zoneDirtPalette=p61; zoneGrassPalette=p26; zoneGrassDarkPalette=p13; zoneStonePalette=pGreyD; zoneStoneDarkPalette=pGreyD2; zoneStoneLightPalette=pGreyD; zoneWaterPalette=pBlue; zoneDirtDarkPalette=p26; zoneWoodPalette=pWood; zoneWoodDarkPalette=pWoodDark; zoneMisc1Palette=p9; zoneMisc2Palette=p12; zoneMisc3Palette=pRed; zoneMisc4Palette=pBlue; zoneMisc5Palette=pGreen; zoneMisc6Palette=pOrange; zoneMisc7Palette=pYellow; zoneMisc8Palette=pPurple; 

combatMode=False; zoneFX=w_snowstormOccasional;zoneFXTime=16;zoneFX_x=-1;zoneFX_y=-1;

[Item] ID=xpGem; q=1; bu=True; x=0; y=0;
[Item] ID=cliffEdge1_S; q=1; x=0; y=2;
[Item] ID=rubble; q=1; x=45; y=20;
[Item] ID=cliffEdge1_corner; q=1; r=360; x=45; y=29;
[Item] ID=cliffEdge1_W; q=1; x=45; y=30;
[Item] ID=cliffEdge1_SW; q=1; x=45; y=31;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=45; y=34;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=45; y=35;
[Item] ID=rubble; q=1; x=45; y=36;
[Item] ID=cliffEdge1_S; q=1; x=45; y=38;
[Item] ID=cliffEdge1_S; q=1; x=45; y=39;
[Item] ID=cliffEdge1_NW; q=1; x=45; y=45;
[Item] ID=cliffEdge1_W_top; q=1; x=45; y=46;
[Item] ID=cliffEdge1_corner2; q=1; x=45; y=47;
[Item] ID=cliffEdge1_N; q=1; x=45; y=48;
[Item] ID=cliffEdge1_N; q=1; x=45; y=49;
[Item] ID=cliffEdge1_corner; q=1; x=45; y=57;
[Item] ID=cliffEdge1_W; q=1; x=45; y=58;
[Item] ID=cliffEdge1_W; q=1; x=45; y=59;
[Item] ID=cliffEdge1_W; q=1; x=45; y=60;
[Item] ID=cliffEdge1_SW; q=1; x=45; y=61;
[Item] ID=cliffEdge1_corner; q=1; x=45; y=64;
[Item] ID=cliffEdge1_W; q=1; x=45; y=65;
[Item] ID=cliffEdge1_W; q=1; x=45; y=66;
[Item] ID=cliffEdge1_W; q=1; x=45; y=67;
[Item] ID=cliffEdge1_W; q=1; x=45; y=68;
[Item] ID=cliffEdge1_W; q=1; x=45; y=69;
[Item] ID=cliffEdge1_W; q=1; x=45; y=70;
[Item] ID=cliffEdge1_W; q=1; x=45; y=71;
[Item] ID=cliffEdge1_W; q=1; x=45; y=72;
[Item] ID=cliffEdge1_W; q=1; x=45; y=73;
[Item] ID=cliffEdge1_W; q=1; x=45; y=74;
[Item] ID=cliffEdge1_W; q=1; x=45; y=75;
[Item] ID=cliffEdge1_W; q=1; x=45; y=76;
[Item] ID=cliffEdge1_W; q=1; x=45; y=77;
[Item] ID=cliffEdge1_W; q=1; x=45; y=78;
[Item] ID=cliffEdge1_W; q=1; x=45; y=79;
[Item] ID=cliffEdge1_W; q=1; x=45; y=80;
[Item] ID=cliffEdge1_W; q=1; x=45; y=81;
[Item] ID=cliffEdge1_W; q=1; x=45; y=82;
[Item] ID=cliffEdge1_W; q=1; x=45; y=83;
[Item] ID=cliffEdge1_W; q=1; x=45; y=84;
[Item] ID=cliffEdge1_W; q=1; x=45; y=85;
[Item] ID=cliffEdge1_W; q=1; x=45; y=86;
[Item] ID=cliffEdge1_W; q=1; x=45; y=87;
[Item] ID=cliffEdge1_W; q=1; x=45; y=88;
[Item] ID=cliffEdge1_SW; q=1; x=45; y=89;
[Item] ID=rubble; q=1; x=45; y=93;
[Item] ID=cliffEdge1_N; q=1; x=45; y=94;
[Item] ID=cliffEdge1_NW; q=1; x=45; y=97;
[Item] ID=cliffEdge1_W_top; q=1; x=45; y=98;
[Item] ID=cliffEdge1_W; q=1; x=45; y=99;
[Item] ID=cliffEdge1_W; q=1; x=45; y=100;
[Item] ID=cliffEdge1_SW; q=1; r=360; x=45; y=101;
[Item] ID=rubble; q=1; x=45; y=102;
[Item] ID=rubble; q=1; x=45; y=104;
[Item] ID=cliffEdge1_S; q=1; x=46; y=1;
[Item] ID=cliffEdge1_S; q=1; x=46; y=3;
[Item] ID=cliffEdge1_S; q=1; x=46; y=4;
[Item] ID=cliffEdge1_S; q=1; x=46; y=5;
[Item] ID=cliffEdge1_S; q=1; x=46; y=6;
[Item] ID=rubble; q=1; x=46; y=7;
[Item] ID=rubble; q=1; x=46; y=10;
[Item] ID=cliffEdge1_NW; q=1; x=46; y=15;
[Item] ID=cliffEdge1_W_top; q=1; x=46; y=16;
[Item] ID=cliffEdge1_W; q=1; x=46; y=17;
[Item] ID=cliffEdge1_W; q=1; x=46; y=18;
[Item] ID=cliffEdge1_W; q=1; x=46; y=19;
[Item] ID=cliffEdge1_W; q=1; x=46; y=20;
[Item] ID=cliffEdge1_SW; q=1; x=46; y=21;
[Item] ID=rubble; q=1; x=46; y=23;
[Item] ID=cliffEdge1_S; q=1; x=46; y=31;
[Item] ID=cliffEdge1_S; q=1; x=46; y=34;
[Item] ID=cliffEdge1_S; q=1; x=46; y=38;
[Item] ID=cliffEdge1_S; q=1; x=46; y=39;
[Item] ID=cliffEdge1_N; q=1; x=46; y=45;
[Item] ID=cliffEdge1_NW; q=1; x=46; y=46;
[Item] ID=cliffEdge1_W_top; q=1; x=46; y=47;
[Item] ID=cliffEdge1_corner2; q=1; x=46; y=48;
[Item] ID=cliffEdge1_N; q=1; x=46; y=49;
[Item] ID=cliffEdge1_NW; q=1; x=46; y=50;
[Item] ID=cliffEdge1_W_top; q=1; x=46; y=51;
[Item] ID=cliffEdge1_W; q=1; x=46; y=52;
[Item] ID=cliffEdge1_W; q=1; x=46; y=53;
[Item] ID=cliffEdge1_W; q=1; x=46; y=54;
[Item] ID=cliffEdge1_W; q=1; x=46; y=55;
[Item] ID=cliffEdge1_W; q=1; x=46; y=56;
[Item] ID=cliffEdge1_W; q=1; x=46; y=57;
[Item] ID=cliffEdge1_W; q=1; x=46; y=58;
[Item] ID=cliffEdge1_W; q=1; x=46; y=59;
[Item] ID=cliffEdge1_SW; q=1; x=46; y=60;
[Item] ID=cliffEdge1_corner; q=1; x=46; y=61;
[Item] ID=cliffEdge1_W; q=1; x=46; y=62;
[Item] ID=cliffEdge1_W; q=1; x=46; y=63;
[Item] ID=cliffEdge1_W; q=1; x=46; y=64;
[Item] ID=cliffEdge1_W; q=1; x=46; y=65;
[Item] ID=cliffEdge1_W; q=1; x=46; y=66;
[Item] ID=cliffEdge1_W; q=1; x=46; y=67;
[Item] ID=cliffEdge1_W; q=1; x=46; y=68;
[Item] ID=cliffEdge1_W; q=1; x=46; y=69;
[Item] ID=cliffEdge1_W; q=1; x=46; y=70;
[Item] ID=cliffEdge1_W; q=1; x=46; y=71;
[Item] ID=cliffEdge1_W; q=1; x=46; y=72;
[Item] ID=cliffEdge1_W; q=1; x=46; y=73;
[Item] ID=cliffEdge1_W; q=1; x=46; y=74;
[Item] ID=cliffEdge1_W; q=1; x=46; y=75;
[Item] ID=cliffEdge1_W; q=1; x=46; y=76;
[Item] ID=cliffEdge1_W; q=1; x=46; y=77;
[Item] ID=cliffEdge1_W; q=1; x=46; y=78;
[Item] ID=cliffEdge1_W; q=1; x=46; y=79;
[Item] ID=cliffEdge1_W; q=1; x=46; y=80;
[Item] ID=cliffEdge1_W; q=1; x=46; y=81;
[Item] ID=cliffEdge1_W; q=1; x=46; y=82;
[Item] ID=cliffEdge1_W; q=1; x=46; y=83;
[Item] ID=cliffEdge1_W; q=1; x=46; y=84;
[Item] ID=cliffEdge1_W; q=1; x=46; y=85;
[Item] ID=cliffEdge1_W; q=1; x=46; y=86;
[Item] ID=cliffEdge1_SW; q=1; x=46; y=87;
[Item] ID=cliffEdge1_corner; q=1; x=46; y=89;
[Item] ID=cliffEdge1_W; q=1; x=46; y=90;
[Item] ID=cliffEdge1_W; q=1; x=46; y=91;
[Item] ID=cliffEdge1_W; q=1; x=46; y=92;
[Item] ID=cliffEdge1_W; q=1; x=46; y=93;
[Item] ID=cliffEdge1_corner2; q=1; x=46; y=94;
[Item] ID=rubble; q=1; x=46; y=96;
[Item] ID=cliffEdge1_N; q=1; x=46; y=97;
[Item] ID=cliffEdge1_NW; q=1; x=46; y=98;
[Item] ID=cliffEdge1_W_top; q=1; x=46; y=99;
[Item] ID=cliffEdge1_SW; q=1; r=360; x=46; y=100;
[Item] ID=cliffEdge1_corner; q=1; x=46; y=101;
[Item] ID=cliffEdge1_SW; q=1; r=360; x=46; y=102;
[Item] ID=shoreEdge1; q=1; r=-360; x=46; y=104;
[Item] ID=shoreEdge1; q=1; r=360; x=46; y=105;
[Item] ID=rubble; q=1; x=47; y=0;
[Item] ID=cliffEdge1_S; q=1; x=47; y=1;
[Item] ID=cliffEdge1_S; q=1; x=47; y=3;
[Item] ID=cliffEdge1_S; q=1; x=47; y=4;
[Item] ID=cliffEdge1_S; q=1; x=47; y=5;
[Item] ID=cliffEdge1_corner; q=1; x=47; y=6;
[Item] ID=cliffEdge1_SW; q=1; r=360; x=47; y=7;
[Item] ID=rubble; q=1; x=47; y=8;
[Item] ID=cliffEdge1_NW; q=1; x=47; y=9;
[Item] ID=cliffEdge1_W_top; q=1; x=47; y=10;
[Item] ID=cliffEdge1_W; q=1; x=47; y=11;
[Item] ID=cliffEdge1_W; q=1; x=47; y=12;
[Item] ID=cliffEdge1_W; q=1; x=47; y=13;
[Item] ID=cliffEdge1_W; q=1; x=47; y=14;
[Item] ID=cliffEdge1_corner2; q=1; x=47; y=15;
[Item] ID=cliffEdge1_corner; q=1; x=47; y=21;
[Item] ID=cliffEdge1_W; q=1; x=47; y=22;
[Item] ID=cliffEdge1_W; q=1; x=47; y=23;
[Item] ID=cliffEdge1_W; q=1; x=47; y=24;
[Item] ID=cliffEdge1_W; q=1; x=47; y=25;
[Item] ID=cliffEdge1_SW; q=1; x=47; y=26;
[Item] ID=cliffEdge1_S; q=1; x=47; y=31;
[Item] ID=cliffEdge1_S; q=1; x=47; y=34;
[Item] ID=rubble; q=1; x=47; y=35;
[Item] ID=cliffEdge1_S; q=1; x=47; y=38;
[Item] ID=cliffEdge1_S; q=1; x=47; y=39;
[Item] ID=cliffEdge1_N; q=1; x=47; y=45;
[Item] ID=cliffEdge1_N; q=1; x=47; y=46;
[Item] ID=cliffEdge1_NW; q=1; x=47; y=46;
[Item] ID=cliffEdge1_W_top; q=1; x=47; y=47;
[Item] ID=cliffEdge1_W; q=1; x=47; y=48;
[Item] ID=cliffEdge1_corner2; q=1; x=47; y=49;
[Item] ID=cliffEdge1_N; q=1; x=47; y=50;
[Item] ID=cliffEdge1_NW; q=1; x=47; y=51;
[Item] ID=cliffEdge1_W_top; q=1; x=47; y=52;
[Item] ID=cliffEdge1_W; q=1; x=47; y=53;
[Item] ID=cliffEdge1_W; q=1; x=47; y=54;
[Item] ID=cliffEdge1_SW; q=1; x=47; y=55;
[Item] ID=cliffEdge1_S; q=1; x=47; y=60;
[Item] ID=cliffEdge1_NW; q=1; x=47; y=73;
[Item] ID=cliffEdge1_W_top; q=1; x=47; y=74;
[Item] ID=cliffEdge1_W; q=1; x=47; y=75;
[Item] ID=cliffEdge1_W; q=1; x=47; y=76;
[Item] ID=cliffEdge1_W; q=1; x=47; y=77;
[Item] ID=cliffEdge1_W; q=1; x=47; y=78;
[Item] ID=cliffEdge1_W; q=1; x=47; y=79;
[Item] ID=cliffEdge1_W; q=1; x=47; y=80;
[Item] ID=cliffEdge1_W; q=1; x=47; y=81;
[Item] ID=cliffEdge1_W; q=1; x=47; y=82;
[Item] ID=cliffEdge1_SW; q=1; x=47; y=83;
[Item] ID=cliffEdge1_corner; q=1; x=47; y=87;
[Item] ID=cliffEdge1_W; q=1; x=47; y=88;
[Item] ID=cliffEdge1_W; q=1; x=47; y=89;
[Item] ID=cliffEdge1_W; q=1; x=47; y=90;
[Item] ID=cliffEdge1_W; q=1; x=47; y=91;
[Item] ID=cliffEdge1_W; q=1; x=47; y=92;
[Item] ID=cliffEdge1_W; q=1; x=47; y=93;
[Item] ID=cliffEdge1_W; q=1; x=47; y=94;
[Item] ID=cliffEdge1_W; q=1; x=47; y=95;
[Item] ID=cliffEdge1_W; q=1; x=47; y=96;
[Item] ID=cliffEdge1_corner2; q=1; x=47; y=97;
[Item] ID=cliffEdge1_NW; q=1; x=47; y=97;
[Item] ID=cliffEdge1_corner2_top_W; q=1; x=47; y=98;
[Item] ID=cliffEdge1_S; q=1; x=47; y=100;
[Item] ID=rubble; q=1; x=47; y=101;
[Item] ID=cliffEdge1_S; q=1; x=47; y=102;
[Item] ID=cliffEdge1_S; q=1; x=48; y=1;
[Item] ID=cliffEdge1_S; q=1; x=48; y=3;
[Item] ID=cliffEdge1_S; q=1; x=48; y=4;
[Item] ID=cliffEdge1_S; q=1; x=48; y=5;
[Item] ID=cliffEdge1_corner; q=1; x=48; y=7;
[Item] ID=cliffEdge1_W; q=1; x=48; y=8;
[Item] ID=cliffEdge1_corner2; q=1; x=48; y=9;
[Item] ID=cliffEdge1_S; q=1; x=48; y=26;
[Item] ID=cliffEdge1_S; q=1; x=48; y=31;
[Item] ID=cliffEdge1_S; q=1; x=48; y=34;
[Item] ID=cliffEdge1_S; q=1; x=48; y=38;
[Item] ID=cliffEdge1_S; q=1; x=48; y=39;
[Item] ID=cliffEdge1_N; q=1; x=48; y=45;
[Item] ID=cliffEdge1_N; q=1; x=48; y=46;
[Item] ID=cliffEdge1_NW; q=1; x=48; y=47;
[Item] ID=cliffEdge1_W_top; q=1; x=48; y=48;
[Item] ID=cliffEdge1_W; q=1; x=48; y=49;
[Item] ID=cliffEdge1_corner2; q=1; x=48; y=50;
[Item] ID=cliffEdge1_N; q=1; x=48; y=51;
[Item] ID=cliffEdge1_corner; q=1; x=48; y=55;
[Item] ID=cliffEdge1_W; q=1; x=48; y=56;
[Item] ID=cliffEdge1_W; q=1; x=48; y=57;
[Item] ID=cliffEdge1_SW; q=1; x=48; y=58;
[Item] ID=cliffEdge1_corner; q=1; x=48; y=60;
[Item] ID=cliffEdge1_W; q=1; x=48; y=61;
[Item] ID=cliffEdge1_W; q=1; x=48; y=62;
[Item] ID=cliffEdge1_W; q=1; x=48; y=63;
[Item] ID=cliffEdge1_W; q=1; x=48; y=64;
[Item] ID=cliffEdge1_W; q=1; x=48; y=65;
[Item] ID=cliffEdge1_W; q=1; x=48; y=66;
[Item] ID=cliffEdge1_W; q=1; x=48; y=67;
[Item] ID=cliffEdge1_W; q=1; x=48; y=68;
[Item] ID=cliffEdge1_W; q=1; x=48; y=69;
[Item] ID=cliffEdge1_W; q=1; x=48; y=70;
[Item] ID=cliffEdge1_W; q=1; x=48; y=71;
[Item] ID=cliffEdge1_W; q=1; x=48; y=72;
[Item] ID=cliffEdge1_corner2; q=1; x=48; y=73;
[Item] ID=cliffEdge1_corner; q=1; x=48; y=83;
[Item] ID=cliffEdge1_W; q=1; x=48; y=84;
[Item] ID=cliffEdge1_W; q=1; x=48; y=85;
[Item] ID=cliffEdge1_W; q=1; x=48; y=86;
[Item] ID=cliffEdge1_W; q=1; x=48; y=87;
[Item] ID=cliffEdge1_W; q=1; x=48; y=88;
[Item] ID=cliffEdge1_W; q=1; x=48; y=89;
[Item] ID=cliffEdge1_W; q=1; x=48; y=90;
[Item] ID=cliffEdge1_W; q=1; x=48; y=91;
[Item] ID=cliffEdge1_W; q=1; x=48; y=92;
[Item] ID=cliffEdge1_W; q=1; x=48; y=93;
[Item] ID=cliffEdge1_W; q=1; x=48; y=94;
[Item] ID=cliffEdge1_W; q=1; x=48; y=95;
[Item] ID=cliffEdge1_W; q=1; x=48; y=96;
[Item] ID=cliffEdge1_corner2; q=1; x=48; y=97;
[Item] ID=cliffEdge1_corner; q=1; x=48; y=100;
[Item] ID=cliffEdge1_SW; q=1; x=48; y=101;
[Item] ID=cliffEdge1_S; q=1; x=48; y=102;
[Item] ID=shoreEdge1; q=1; r=360; x=48; y=104;
[Item] ID=cliffEdge1_S; q=1; x=49; y=1;
[Item] ID=cliffEdge1_S; q=1; x=49; y=3;
[Item] ID=cliffEdge1_S; q=1; x=49; y=4;
[Item] ID=cliffEdge1_S; q=1; x=49; y=5;
[Item] ID=cliffEdge1_S; q=1; x=49; y=26;
[Item] ID=rubble; q=1; x=49; y=28;
[Item] ID=cliffEdge1_S; q=1; x=49; y=31;
[Item] ID=cliffEdge1_S; q=1; x=49; y=34;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=49; y=36;
[Item] ID=cliffEdge1_E; q=1; x=49; y=37;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=49; y=38;
[Item] ID=cliffEdge1_S; q=1; x=49; y=39;
[Item] ID=cliffEdge1_N; q=1; x=49; y=45;
[Item] ID=cliffEdge1_N; q=1; x=49; y=46;
[Item] ID=cliffEdge1_N; q=1; x=49; y=47;
[Item] ID=cliffEdge1_NW; q=1; x=49; y=48;
[Item] ID=cliffEdge1_W_top; q=1; x=49; y=49;
[Item] ID=cliffEdge1_W; q=1; x=49; y=50;
[Item] ID=cliffEdge1_corner2; q=1; x=49; y=51;
[Item] ID=rubble; q=1; x=49; y=54;
[Item] ID=cliffEdge1_corner; q=1; x=49; y=58;
[Item] ID=cliffEdge1_W; q=1; x=49; y=59;
[Item] ID=cliffEdge1_W; q=1; x=49; y=60;
[Item] ID=cliffEdge1_W; q=1; x=49; y=61;
[Item] ID=cliffEdge1_W; q=1; x=49; y=62;
[Item] ID=cliffEdge1_W; q=1; x=49; y=63;
[Item] ID=cliffEdge1_W; q=1; x=49; y=64;
[Item] ID=cliffEdge1_W; q=1; x=49; y=65;
[Item] ID=cliffEdge1_W; q=1; x=49; y=66;
[Item] ID=cliffEdge1_W; q=1; x=49; y=67;
[Item] ID=cliffEdge1_W; q=1; x=49; y=68;
[Item] ID=cliffEdge1_W; q=1; x=49; y=69;
[Item] ID=cliffEdge1_W; q=1; x=49; y=70;
[Item] ID=cliffEdge1_W; q=1; x=49; y=71;
[Item] ID=cliffEdge1_W; q=1; x=49; y=72;
[Item] ID=cliffEdge1_W; q=1; x=49; y=73;
[Item] ID=cliffEdge1_W; q=1; x=49; y=74;
[Item] ID=cliffEdge1_W; q=1; x=49; y=75;
[Item] ID=cliffEdge1_W; q=1; x=49; y=76;
[Item] ID=cliffEdge1_W; q=1; x=49; y=77;
[Item] ID=cliffEdge1_W; q=1; x=49; y=78;
[Item] ID=cliffEdge1_W; q=1; x=49; y=79;
[Item] ID=cliffEdge1_W; q=1; x=49; y=80;
[Item] ID=cliffEdge1_W; q=1; x=49; y=81;
[Item] ID=cliffEdge1_W; q=1; x=49; y=82;
[Item] ID=cliffEdge1_W; q=1; x=49; y=83;
[Item] ID=cliffEdge1_W; q=1; x=49; y=84;
[Item] ID=cliffEdge1_W; q=1; x=49; y=85;
[Item] ID=cliffEdge1_W; q=1; x=49; y=86;
[Item] ID=cliffEdge1_W; q=1; x=49; y=87;
[Item] ID=cliffEdge1_W; q=1; x=49; y=88;
[Item] ID=cliffEdge1_W; q=1; x=49; y=89;
[Item] ID=cliffEdge1_W; q=1; x=49; y=90;
[Item] ID=cliffEdge1_W; q=1; x=49; y=91;
[Item] ID=cliffEdge1_W; q=1; x=49; y=92;
[Item] ID=cliffEdge1_W; q=1; x=49; y=93;
[Item] ID=cliffEdge1_W; q=1; x=49; y=94;
[Item] ID=cliffEdge1_W; q=1; x=49; y=95;
[Item] ID=cliffEdge1_W; q=1; x=49; y=96;
[Item] ID=cliffEdge1_W; q=1; x=49; y=97;
[Item] ID=cliffEdge1_W; q=1; x=49; y=98;
[Item] ID=cliffEdge1_W; q=1; x=49; y=99;
[Item] ID=cliffEdge1_SW; q=1; r=360; x=49; y=100;
[Item] ID=cliffEdge1_S; q=1; x=49; y=101;
[Item] ID=cliffEdge1_S; q=1; x=49; y=102;
[Item] ID=cliffEdge1_S; q=1; x=50; y=1;
[Item] ID=cliffEdge1_S; q=1; x=50; y=3;
[Item] ID=cliffEdge1_S; q=1; x=50; y=4;
[Item] ID=cliffEdge1_S; q=1; x=50; y=5;
[Item] ID=rubble; q=1; x=50; y=18;
[Item] ID=cliffEdge1_S; q=1; x=50; y=26;
[Item] ID=cliffEdge1_S; q=1; x=50; y=31;
[Item] ID=cliffEdge1_S; q=1; x=50; y=34;
[Item] ID=cliffEdge1_S; q=1; x=50; y=36;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=50; y=37;
[Item] ID=cliffEdge1_E; q=1; x=50; y=38;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=50; y=39;
[Item] ID=blood_pool; q=1; x=50; y=42;
[Item] ID=cliffEdge1_N; q=1; x=50; y=45;
[Item] ID=cliffEdge1_N; q=1; x=50; y=46;
[Item] ID=cliffEdge1_N; q=1; x=50; y=47;
[Item] ID=cliffEdge1_N; q=1; x=50; y=48;
[Item] ID=cliffEdge1_NW; q=1; x=50; y=51;
[Item] ID=cliffEdge1_W_top; q=1; x=50; y=52;
[Item] ID=cliffEdge1_W; q=1; x=50; y=53;
[Item] ID=cliffEdge1_W; q=1; x=50; y=54;
[Item] ID=cliffEdge1_W; q=1; x=50; y=55;
[Item] ID=cliffEdge1_W; q=1; x=50; y=56;
[Item] ID=cliffEdge1_W; q=1; x=50; y=57;
[Item] ID=cliffEdge1_W; q=1; x=50; y=58;
[Item] ID=cliffEdge1_W; q=1; x=50; y=59;
[Item] ID=cliffEdge1_W; q=1; x=50; y=60;
[Item] ID=cliffEdge1_W; q=1; x=50; y=61;
[Item] ID=cliffEdge1_W; q=1; x=50; y=62;
[Item] ID=cliffEdge1_W; q=1; x=50; y=63;
[Item] ID=cliffEdge1_W; q=1; x=50; y=64;
[Item] ID=cliffEdge1_W; q=1; x=50; y=65;
[Item] ID=cliffEdge1_W; q=1; x=50; y=66;
[Item] ID=cliffEdge1_W; q=1; x=50; y=67;
[Item] ID=cliffEdge1_W; q=1; x=50; y=68;
[Item] ID=cliffEdge1_W; q=1; x=50; y=69;
[Item] ID=cliffEdge1_W; q=1; x=50; y=70;
[Item] ID=cliffEdge1_W; q=1; x=50; y=71;
[Item] ID=cliffEdge1_W; q=1; x=50; y=72;
[Item] ID=cliffEdge1_W; q=1; x=50; y=73;
[Item] ID=cliffEdge1_W; q=1; x=50; y=74;
[Item] ID=cliffEdge1_W; q=1; x=50; y=75;
[Item] ID=cliffEdge1_W; q=1; x=50; y=76;
[Item] ID=cliffEdge1_W; q=1; x=50; y=77;
[Item] ID=cliffEdge1_W; q=1; x=50; y=78;
[Item] ID=cliffEdge1_W; q=1; x=50; y=79;
[Item] ID=cliffEdge1_W; q=1; x=50; y=80;
[Item] ID=cliffEdge1_W; q=1; x=50; y=81;
[Item] ID=cliffEdge1_W; q=1; x=50; y=82;
[Item] ID=cliffEdge1_W; q=1; x=50; y=83;
[Item] ID=cliffEdge1_W; q=1; x=50; y=84;
[Item] ID=cliffEdge1_W; q=1; x=50; y=85;
[Item] ID=cliffEdge1_W; q=1; x=50; y=86;
[Item] ID=cliffEdge1_W; q=1; x=50; y=87;
[Item] ID=cliffEdge1_W; q=1; x=50; y=88;
[Item] ID=cliffEdge1_W; q=1; x=50; y=89;
[Item] ID=cliffEdge1_W; q=1; x=50; y=90;
[Item] ID=cliffEdge1_W; q=1; x=50; y=91;
[Item] ID=cliffEdge1_W; q=1; x=50; y=92;
[Item] ID=cliffEdge1_W; q=1; x=50; y=93;
[Item] ID=cliffEdge1_W; q=1; x=50; y=94;
[Item] ID=cliffEdge1_W; q=1; x=50; y=95;
[Item] ID=cliffEdge1_W; q=1; x=50; y=96;
[Item] ID=cliffEdge1_W; q=1; x=50; y=97;
[Item] ID=cliffEdge1_SW; q=1; x=50; y=98;
[Item] ID=cliffEdge1_S; q=1; x=50; y=100;
[Item] ID=cliffEdge1_S; q=1; x=50; y=101;
[Item] ID=cliffEdge1_S; q=1; x=50; y=102;
[Item] ID=rubble; q=1; x=51; y=0;
[Item] ID=cliffEdge1_S; q=1; x=51; y=1;
[Item] ID=cliffEdge1_S; q=1; x=51; y=3;
[Item] ID=cliffEdge1_S; q=1; x=51; y=4;
[Item] ID=cliffEdge1_corner; q=1; x=51; y=5;
[Item] ID=cliffEdge1_SW; q=1; x=51; y=6;
[Item] ID=cliffEdge1_S; q=1; x=51; y=26;
[Item] ID=cliffEdge1_S; q=1; x=51; y=31;
[Item] ID=cliffEdge1_S; q=1; x=51; y=34;
[Item] ID=cliffEdge1_S; q=1; x=51; y=36;
[Item] ID=cliffEdge1_S; q=1; x=51; y=37;
[Item] ID=rocks1; q=2; r=-360; x=51; y=38;
[Item] ID=cliffEdge1_N; q=1; x=51; y=45;
[Item] ID=cliffEdge1_NW; q=1; r=-360; x=51; y=46;
[Item] ID=cliffEdge1_E_top; q=1; x=51; y=47;
[Item] ID=cliffEdge1_N; q=1; x=51; y=47;
[Item] ID=cliffEdge1_N; q=1; x=51; y=48;
[Item] ID=cliffEdge1_NW; q=1; x=51; y=49;
[Item] ID=cliffEdge1_W_top; q=1; x=51; y=50;
[Item] ID=cliffEdge1_corner2; q=1; x=51; y=51;
[Item] ID=rubble; q=1; x=51; y=58;
[Item] ID=cliffEdge1_NW; q=1; x=51; y=85;
[Item] ID=cliffEdge1_W_top; q=1; x=51; y=86;
[Item] ID=cliffEdge1_W; q=1; x=51; y=87;
[Item] ID=cliffEdge1_W; q=1; x=51; y=88;
[Item] ID=cliffEdge1_W; q=1; x=51; y=89;
[Item] ID=cliffEdge1_W; q=1; x=51; y=90;
[Item] ID=cliffEdge1_SW; q=1; x=51; y=91;
[Item] ID=cliffEdge1_S; q=1; x=51; y=98;
[Item] ID=cliffEdge1_S; q=1; x=51; y=100;
[Item] ID=cliffEdge1_S; q=1; x=51; y=101;
[Item] ID=cliffEdge1_S; q=1; x=51; y=102;
[Item] ID=rubble; q=1; x=52; y=0;
[Item] ID=cliffEdge1_S; q=1; x=52; y=1;
[Item] ID=cliffEdge1_S; q=1; x=52; y=3;
[Item] ID=cliffEdge1_S; q=1; x=52; y=4;
[Item] ID=cliffEdge1_S; q=1; x=52; y=6;
[Item] ID=cliffEdge1_corner; q=1; x=52; y=26;
[Item] ID=cliffEdge1_SW; q=1; x=52; y=27;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=52; y=30;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=52; y=31;
[Item] ID=cliffEdge1_S; q=1; x=52; y=34;
[Item] ID=cliffEdge1_S; q=1; x=52; y=36;
[Item] ID=cliffEdge1_S; q=1; x=52; y=37;
[Item] ID=cliffEdge1_N; q=1; x=52; y=45;
[Item] ID=cliffEdge1_N; q=1; x=52; y=47;
[Item] ID=cliffEdge1_N; q=1; x=52; y=48;
